Image Name,100 at 5%,100 at 10%,100 at 15%,100 at 20%,100 at 25%,100 at 30%,100 at 40%,100 at 50%,100 at 60%,100 at 70%,100 at 80%,200 at 5%,200 at 10%,200 at 15%,200 at 20%,200 at 25%,200 at 30%,200 at 40%,200 at 50%,200 at 60%,200 at 70%,200 at 80%,250 at 5%,250 at 10%,250 at 15%,250 at 20%,250 at 25%,250 at 30%,250 at 40%,250 at 50%,250 at 60%,250 at 70%,250 at 80%,275 at 5%,275 at 10%,275 at 15%,275 at 20%,275 at 25%,275 at 30%,275 at 40%,275 at 50%,275 at 60%,275 at 70%,275 at 80%,300 at 5%,300 at 10%,300 at 15%,300 at 20%,300 at 25%,300 at 30%,300 at 40%,300 at 50%,300 at 60%,300 at 70%,300 at 80%,325 at 5%,325 at 10%,325 at 15%,325 at 20%,325 at 25%,325 at 30%,325 at 40%,325 at 50%,325 at 60%,325 at 70%,325 at 80%,350 at 5%,350 at 10%,350 at 15%,350 at 20%,350 at 25%,350 at 30%,350 at 40%,350 at 50%,350 at 60%,350 at 70%,350 at 80%,355 at 5%,355 at 10%,355 at 15%,355 at 20%,355 at 25%,355 at 30%,355 at 40%,355 at 50%,355 at 60%,355 at 70%,355 at 80%,360 at 5%,360 at 10%,360 at 15%,360 at 20%,360 at 25%,360 at 30%,360 at 40%,360 at 50%,360 at 60%,360 at 70%,360 at 80%,365 at 5%,365 at 10%,365 at 15%,365 at 20%,365 at 25%,365 at 30%,365 at 40%,365 at 50%,365 at 60%,365 at 70%,365 at 80%,370 at 5%,370 at 10%,370 at 15%,370 at 20%,370 at 25%,370 at 30%,370 at 40%,370 at 50%,370 at 60%,370 at 70%,370 at 80%,375 at 5%,375 at 10%,375 at 15%,375 at 20%,375 at 25%,375 at 30%,375 at 40%,375 at 50%,375 at 60%,375 at 70%,375 at 80%,380 at 5%,380 at 10%,380 at 15%,380 at 20%,380 at 25%,380 at 30%,380 at 40%,380 at 50%,380 at 60%,380 at 70%,380 at 80%,385 at 5%,385 at 10%,385 at 15%,385 at 20%,385 at 25%,385 at 30%,385 at 40%,385 at 50%,385 at 60%,385 at 70%,385 at 80%,390 at 5%,390 at 10%,390 at 15%,390 at 20%,390 at 25%,390 at 30%,390 at 40%,390 at 50%,390 at 60%,390 at 70%,390 at 80%,395 at 5%,395 at 10%,395 at 15%,395 at 20%,395 at 25%,395 at 30%,395 at 40%,395 at 50%,395 at 60%,395 at 70%,395 at 80%,400 at 5%,400 at 10%,400 at 15%,400 at 20%,400 at 25%,400 at 30%,400 at 40%,400 at 50%,400 at 60%,400 at 70%,400 at 80%,425 at 5%,425 at 10%,425 at 15%,425 at 20%,425 at 25%,425 at 30%,425 at 40%,425 at 50%,425 at 60%,425 at 70%,425 at 80%,450 at 5%,450 at 10%,450 at 15%,450 at 20%,450 at 25%,450 at 30%,450 at 40%,450 at 50%,450 at 60%,450 at 70%,450 at 80%,475 at 5%,475 at 10%,475 at 15%,475 at 20%,475 at 25%,475 at 30%,475 at 40%,475 at 50%,475 at 60%,475 at 70%,475 at 80%,500 at 5%,500 at 10%,500 at 15%,500 at 20%,500 at 25%,500 at 30%,500 at 40%,500 at 50%,500 at 60%,500 at 70%,500 at 80%,600 at 5%,600 at 10%,600 at 15%,600 at 20%,600 at 25%,600 at 30%,600 at 40%,600 at 50%,600 at 60%,600 at 70%,600 at 80%,700 at 5%,700 at 10%,700 at 15%,700 at 20%,700 at 25%,700 at 30%,700 at 40%,700 at 50%,700 at 60%,700 at 70%,700 at 80%,800 at 5%,800 at 10%,800 at 15%,800 at 20%,800 at 25%,800 at 30%,800 at 40%,800 at 50%,800 at 60%,800 at 70%,800 at 80%,Was There an Object in the Image?,Correct Thresholds
image00003.jpeg,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"100 at 60%, 100 at 70%, 100 at 80%, 200 at 40%, 200 at 50%, 200 at 60%, 200 at 70%, 200 at 80%, 250 at 30%, 250 at 40%, 250 at 50%, 250 at 60%, 250 at 70%, 250 at 80%, 275 at 25%, 275 at 30%, 275 at 40%, 275 at 50%, 275 at 60%, 275 at 70%, 275 at 80%, 300 at 25%, 300 at 30%, 300 at 40%, 300 at 50%, 300 at 60%, 300 at 70%, 300 at 80%, 325 at 20%, 325 at 25%, 325 at 30%, 325 at 40%, 325 at 50%, 325 at 60%, 325 at 70%, 325 at 80%, 350 at 15%, 350 at 20%, 350 at 25%, 350 at 30%, 350 at 40%, 350 at 50%, 350 at 60%, 350 at 70%, 350 at 80%, 355 at 15%, 355 at 20%, 355 at 25%, 355 at 30%, 355 at 40%, 355 at 50%, 355 at 60%, 355 at 70%, 355 at 80%, 360 at 10%, 360 at 15%, 360 at 20%, 360 at 25%, 360 at 30%, 360 at 40%, 360 at 50%, 360 at 60%, 360 at 70%, 360 at 80%, 365 at 10%, 365 at 15%, 365 at 20%, 365 at 25%, 365 at 30%, 365 at 40%, 365 at 50%, 365 at 60%, 365 at 70%, 365 at 80%, 370 at 10%, 370 at 15%, 370 at 20%, 370 at 25%, 370 at 30%, 370 at 40%, 370 at 50%, 370 at 60%, 370 at 70%, 370 at 80%, 375 at 10%, 375 at 15%, 375 at 20%, 375 at 25%, 375 at 30%, 375 at 40%, 375 at 50%, 375 at 60%, 375 at 70%, 375 at 80%, 380 at 10%, 380 at 15%, 380 at 20%, 380 at 25%, 380 at 30%, 380 at 40%, 380 at 50%, 380 at 60%, 380 at 70%, 380 at 80%, 385 at 5%, 385 at 10%, 385 at 15%, 385 at 20%, 385 at 25%, 385 at 30%, 385 at 40%, 385 at 50%, 385 at 60%, 385 at 70%, 385 at 80%, 390 at 5%, 390 at 10%, 390 at 15%, 390 at 20%, 390 at 25%, 390 at 30%, 390 at 40%, 390 at 50%, 390 at 60%, 390 at 70%, 390 at 80%, 395 at 5%, 395 at 10%, 395 at 15%, 395 at 20%, 395 at 25%, 395 at 30%, 395 at 40%, 395 at 50%, 395 at 60%, 395 at 70%, 395 at 80%, 400 at 5%, 400 at 10%, 400 at 15%, 400 at 20%, 400 at 25%, 400 at 30%, 400 at 40%, 400 at 50%, 400 at 60%, 400 at 70%, 400 at 80%, 425 at 5%, 425 at 10%, 425 at 15%, 425 at 20%, 425 at 25%, 425 at 30%, 425 at 40%, 425 at 50%, 425 at 60%, 425 at 70%, 425 at 80%, 450 at 5%, 450 at 10%, 450 at 15%, 450 at 20%, 450 at 25%, 450 at 30%, 450 at 40%, 450 at 50%, 450 at 60%, 450 at 70%, 450 at 80%, 475 at 5%, 475 at 10%, 475 at 15%, 475 at 20%, 475 at 25%, 475 at 30%, 475 at 40%, 475 at 50%, 475 at 60%, 475 at 70%, 475 at 80%, 500 at 5%, 500 at 10%, 500 at 15%, 500 at 20%, 500 at 25%, 500 at 30%, 500 at 40%, 500 at 50%, 500 at 60%, 500 at 70%, 500 at 80%, 600 at 5%, 600 at 10%, 600 at 15%, 600 at 20%, 600 at 25%, 600 at 30%, 600 at 40%, 600 at 50%, 600 at 60%, 600 at 70%, 600 at 80%, 700 at 5%, 700 at 10%, 700 at 15%, 700 at 20%, 700 at 25%, 700 at 30%, 700 at 40%, 700 at 50%, 700 at 60%, 700 at 70%, 700 at 80%, 800 at 5%, 800 at 10%, 800 at 15%, 800 at 20%, 800 at 25%, 800 at 30%, 800 at 40%, 800 at 50%, 800 at 60%, 800 at 70%, 800 at 80%"
image00006.jpeg,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"200 at 25%, 200 at 30%, 200 at 40%, 200 at 50%, 200 at 60%, 200 at 70%, 200 at 80%, 250 at 5%, 250 at 10%, 250 at 15%, 250 at 20%, 250 at 25%, 250 at 30%, 250 at 40%, 250 at 50%, 250 at 60%, 250 at 70%, 250 at 80%, 275 at 5%, 275 at 10%, 275 at 15%, 275 at 20%, 275 at 25%, 275 at 30%, 275 at 40%, 275 at 50%, 275 at 60%, 275 at 70%, 275 at 80%, 300 at 5%, 300 at 10%, 300 at 15%, 300 at 20%, 300 at 25%, 300 at 30%, 300 at 40%, 300 at 50%, 300 at 60%, 300 at 70%, 300 at 80%, 325 at 5%, 325 at 10%, 325 at 15%, 325 at 20%, 325 at 25%, 325 at 30%, 325 at 40%, 325 at 50%, 325 at 60%, 325 at 70%, 325 at 80%, 350 at 5%, 350 at 10%, 350 at 15%, 350 at 20%, 350 at 25%, 350 at 30%, 350 at 40%, 350 at 50%, 350 at 60%, 350 at 70%, 350 at 80%, 355 at 5%, 355 at 10%, 355 at 15%, 355 at 20%, 355 at 25%, 355 at 30%, 355 at 40%, 355 at 50%, 355 at 60%, 355 at 70%, 355 at 80%, 360 at 5%, 360 at 10%, 360 at 15%, 360 at 20%, 360 at 25%, 360 at 30%, 360 at 40%, 360 at 50%, 360 at 60%, 360 at 70%, 360 at 80%, 365 at 5%, 365 at 10%, 365 at 15%, 365 at 20%, 365 at 25%, 365 at 30%, 365 at 40%, 365 at 50%, 365 at 60%, 365 at 70%, 365 at 80%, 370 at 5%, 370 at 10%, 370 at 15%, 370 at 20%, 370 at 25%, 370 at 30%, 370 at 40%, 370 at 50%, 370 at 60%, 370 at 70%, 370 at 80%, 375 at 5%, 375 at 10%, 375 at 15%, 375 at 20%, 375 at 25%, 375 at 30%, 375 at 40%, 375 at 50%, 375 at 60%, 375 at 70%, 375 at 80%, 380 at 5%, 380 at 10%, 380 at 15%, 380 at 20%, 380 at 25%, 380 at 30%, 380 at 40%, 380 at 50%, 380 at 60%, 380 at 70%, 380 at 80%, 385 at 5%, 385 at 10%, 385 at 15%, 385 at 20%, 385 at 25%, 385 at 30%, 385 at 40%, 385 at 50%, 385 at 60%, 385 at 70%, 385 at 80%, 390 at 5%, 390 at 10%, 390 at 15%, 390 at 20%, 390 at 25%, 390 at 30%, 390 at 40%, 390 at 50%, 390 at 60%, 390 at 70%, 390 at 80%, 395 at 5%, 395 at 10%, 395 at 15%, 395 at 20%, 395 at 25%, 395 at 30%, 395 at 40%, 395 at 50%, 395 at 60%, 395 at 70%, 395 at 80%, 400 at 5%, 400 at 10%, 400 at 15%, 400 at 20%, 400 at 25%, 400 at 30%, 400 at 40%, 400 at 50%, 400 at 60%, 400 at 70%, 400 at 80%, 425 at 5%, 425 at 10%, 425 at 15%, 425 at 20%, 425 at 25%, 425 at 30%, 425 at 40%, 425 at 50%, 425 at 60%, 425 at 70%, 425 at 80%, 450 at 5%, 450 at 10%, 450 at 15%, 450 at 20%, 450 at 25%, 450 at 30%, 450 at 40%, 450 at 50%, 450 at 60%, 450 at 70%, 450 at 80%, 475 at 5%, 475 at 10%, 475 at 15%, 475 at 20%, 475 at 25%, 475 at 30%, 475 at 40%, 475 at 50%, 475 at 60%, 475 at 70%, 475 at 80%, 500 at 5%, 500 at 10%, 500 at 15%, 500 at 20%, 500 at 25%, 500 at 30%, 500 at 40%, 500 at 50%, 500 at 60%, 500 at 70%, 500 at 80%, 600 at 5%, 600 at 10%, 600 at 15%, 600 at 20%, 600 at 25%, 600 at 30%, 600 at 40%, 600 at 50%, 600 at 60%, 600 at 70%, 600 at 80%, 700 at 5%, 700 at 10%, 700 at 15%, 700 at 20%, 700 at 25%, 700 at 30%, 700 at 40%, 700 at 50%, 700 at 60%, 700 at 70%, 700 at 80%, 800 at 5%, 800 at 10%, 800 at 15%, 800 at 20%, 800 at 25%, 800 at 30%, 800 at 40%, 800 at 50%, 800 at 60%, 800 at 70%, 800 at 80%"
image00009.jpeg,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"100 at 60%, 100 at 70%, 100 at 80%, 200 at 5%, 200 at 10%, 200 at 15%, 200 at 20%, 200 at 25%, 200 at 30%, 200 at 40%, 200 at 50%, 200 at 60%, 200 at 70%, 200 at 80%, 250 at 5%, 250 at 10%, 250 at 15%, 250 at 20%, 250 at 25%, 250 at 30%, 250 at 40%, 250 at 50%, 250 at 60%, 250 at 70%, 250 at 80%, 275 at 5%, 275 at 10%, 275 at 15%, 275 at 20%, 275 at 25%, 275 at 30%, 275 at 40%, 275 at 50%, 275 at 60%, 275 at 70%, 275 at 80%, 300 at 5%, 300 at 10%, 300 at 15%, 300 at 20%, 300 at 25%, 300 at 30%, 300 at 40%, 300 at 50%, 300 at 60%, 300 at 70%, 300 at 80%, 325 at 5%, 325 at 10%, 325 at 15%, 325 at 20%, 325 at 25%, 325 at 30%, 325 at 40%, 325 at 50%, 325 at 60%, 325 at 70%, 325 at 80%, 350 at 5%, 350 at 10%, 350 at 15%, 350 at 20%, 350 at 25%, 350 at 30%, 350 at 40%, 350 at 50%, 350 at 60%, 350 at 70%, 350 at 80%, 355 at 5%, 355 at 10%, 355 at 15%, 355 at 20%, 355 at 25%, 355 at 30%, 355 at 40%, 355 at 50%, 355 at 60%, 355 at 70%, 355 at 80%, 360 at 5%, 360 at 10%, 360 at 15%, 360 at 20%, 360 at 25%, 360 at 30%, 360 at 40%, 360 at 50%, 360 at 60%, 360 at 70%, 360 at 80%, 365 at 5%, 365 at 10%, 365 at 15%, 365 at 20%, 365 at 25%, 365 at 30%, 365 at 40%, 365 at 50%, 365 at 60%, 365 at 70%, 365 at 80%, 370 at 5%, 370 at 10%, 370 at 15%, 370 at 20%, 370 at 25%, 370 at 30%, 370 at 40%, 370 at 50%, 370 at 60%, 370 at 70%, 370 at 80%, 375 at 5%, 375 at 10%, 375 at 15%, 375 at 20%, 375 at 25%, 375 at 30%, 375 at 40%, 375 at 50%, 375 at 60%, 375 at 70%, 375 at 80%, 380 at 5%, 380 at 10%, 380 at 15%, 380 at 20%, 380 at 25%, 380 at 30%, 380 at 40%, 380 at 50%, 380 at 60%, 380 at 70%, 380 at 80%, 385 at 5%, 385 at 10%, 385 at 15%, 385 at 20%, 385 at 25%, 385 at 30%, 385 at 40%, 385 at 50%, 385 at 60%, 385 at 70%, 385 at 80%, 390 at 5%, 390 at 10%, 390 at 15%, 390 at 20%, 390 at 25%, 390 at 30%, 390 at 40%, 390 at 50%, 390 at 60%, 390 at 70%, 390 at 80%, 395 at 5%, 395 at 10%, 395 at 15%, 395 at 20%, 395 at 25%, 395 at 30%, 395 at 40%, 395 at 50%, 395 at 60%, 395 at 70%, 395 at 80%, 400 at 5%, 400 at 10%, 400 at 15%, 400 at 20%, 400 at 25%, 400 at 30%, 400 at 40%, 400 at 50%, 400 at 60%, 400 at 70%, 400 at 80%, 425 at 5%, 425 at 10%, 425 at 15%, 425 at 20%, 425 at 25%, 425 at 30%, 425 at 40%, 425 at 50%, 425 at 60%, 425 at 70%, 425 at 80%, 450 at 5%, 450 at 10%, 450 at 15%, 450 at 20%, 450 at 25%, 450 at 30%, 450 at 40%, 450 at 50%, 450 at 60%, 450 at 70%, 450 at 80%, 475 at 5%, 475 at 10%, 475 at 15%, 475 at 20%, 475 at 25%, 475 at 30%, 475 at 40%, 475 at 50%, 475 at 60%, 475 at 70%, 475 at 80%, 500 at 5%, 500 at 10%, 500 at 15%, 500 at 20%, 500 at 25%, 500 at 30%, 500 at 40%, 500 at 50%, 500 at 60%, 500 at 70%, 500 at 80%, 600 at 5%, 600 at 10%, 600 at 15%, 600 at 20%, 600 at 25%, 600 at 30%, 600 at 40%, 600 at 50%, 600 at 60%, 600 at 70%, 600 at 80%, 700 at 5%, 700 at 10%, 700 at 15%, 700 at 20%, 700 at 25%, 700 at 30%, 700 at 40%, 700 at 50%, 700 at 60%, 700 at 70%, 700 at 80%, 800 at 5%, 800 at 10%, 800 at 15%, 800 at 20%, 800 at 25%, 800 at 30%, 800 at 40%, 800 at 50%, 800 at 60%, 800 at 70%, 800 at 80%"
image00010.jpeg,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,"100 at 50%, 100 at 60%, 100 at 70%, 100 at 80%, 200 at 15%, 200 at 20%, 200 at 25%, 200 at 30%, 200 at 40%, 200 at 50%, 200 at 60%, 200 at 70%, 200 at 80%, 250 at 5%, 250 at 10%, 250 at 15%, 250 at 20%, 250 at 25%, 250 at 30%, 250 at 40%, 250 at 50%, 250 at 60%, 250 at 70%, 250 at 80%, 275 at 5%, 275 at 10%, 275 at 15%, 275 at 20%, 275 at 25%, 275 at 30%, 275 at 40%, 275 at 50%, 275 at 60%, 275 at 70%, 275 at 80%, 300 at 5%, 300 at 10%, 300 at 15%, 300 at 20%, 300 at 25%, 300 at 30%, 300 at 40%, 300 at 50%, 300 at 60%, 300 at 70%, 300 at 80%, 325 at 5%, 325 at 10%, 325 at 15%, 325 at 20%, 325 at 25%, 325 at 30%, 325 at 40%, 325 at 50%, 325 at 60%, 325 at 70%, 325 at 80%, 350 at 5%, 350 at 10%, 350 at 15%, 350 at 20%, 350 at 25%, 350 at 30%, 350 at 40%, 350 at 50%, 350 at 60%, 350 at 70%, 350 at 80%, 355 at 5%, 355 at 10%, 355 at 15%, 355 at 20%, 355 at 25%, 355 at 30%, 355 at 40%, 355 at 50%, 355 at 60%, 355 at 70%, 355 at 80%, 360 at 5%, 360 at 10%, 360 at 15%, 360 at 20%, 360 at 25%, 360 at 30%, 360 at 40%, 360 at 50%, 360 at 60%, 360 at 70%, 360 at 80%, 365 at 5%, 365 at 10%, 365 at 15%, 365 at 20%, 365 at 25%, 365 at 30%, 365 at 40%, 365 at 50%, 365 at 60%, 365 at 70%, 365 at 80%, 370 at 5%, 370 at 10%, 370 at 15%, 370 at 20%, 370 at 25%, 370 at 30%, 370 at 40%, 370 at 50%, 370 at 60%, 370 at 70%, 370 at 80%, 375 at 5%, 375 at 10%, 375 at 15%, 375 at 20%, 375 at 25%, 375 at 30%, 375 at 40%, 375 at 50%, 375 at 60%, 375 at 70%, 375 at 80%, 380 at 5%, 380 at 10%, 380 at 15%, 380 at 20%, 380 at 25%, 380 at 30%, 380 at 40%, 380 at 50%, 380 at 60%, 380 at 70%, 380 at 80%, 385 at 5%, 385 at 10%, 385 at 15%, 385 at 20%, 385 at 25%, 385 at 30%, 385 at 40%, 385 at 50%, 385 at 60%, 385 at 70%, 385 at 80%, 390 at 5%, 390 at 10%, 390 at 15%, 390 at 20%, 390 at 25%, 390 at 30%, 390 at 40%, 390 at 50%, 390 at 60%, 390 at 70%, 390 at 80%, 395 at 5%, 395 at 10%, 395 at 15%, 395 at 20%, 395 at 25%, 395 at 30%, 395 at 40%, 395 at 50%, 395 at 60%, 395 at 70%, 395 at 80%, 400 at 5%, 400 at 10%, 400 at 15%, 400 at 20%, 400 at 25%, 400 at 30%, 400 at 40%, 400 at 50%, 400 at 60%, 400 at 70%, 400 at 80%, 425 at 5%, 425 at 10%, 425 at 15%, 425 at 20%, 425 at 25%, 425 at 30%, 425 at 40%, 425 at 50%, 425 at 60%, 425 at 70%, 425 at 80%, 450 at 5%, 450 at 10%, 450 at 15%, 450 at 20%, 450 at 25%, 450 at 30%, 450 at 40%, 450 at 50%, 450 at 60%, 450 at 70%, 450 at 80%, 475 at 5%, 475 at 10%, 475 at 15%, 475 at 20%, 475 at 25%, 475 at 30%, 475 at 40%, 475 at 50%, 475 at 60%, 475 at 70%, 475 at 80%, 500 at 5%, 500 at 10%, 500 at 15%, 500 at 20%, 500 at 25%, 500 at 30%, 500 at 40%, 500 at 50%, 500 at 60%, 500 at 70%, 500 at 80%, 600 at 5%, 600 at 10%, 600 at 15%, 600 at 20%, 600 at 25%, 600 at 30%, 600 at 40%, 600 at 50%, 600 at 60%, 600 at 70%, 600 at 80%, 700 at 5%, 700 at 10%, 700 at 15%, 700 at 20%, 700 at 25%, 700 at 30%, 700 at 40%, 700 at 50%, 700 at 60%, 700 at 70%, 700 at 80%, 800 at 5%, 800 at 10%, 800 at 15%, 800 at 20%, 800 at 25%, 800 at 30%, 800 at 40%, 800 at 50%, 800 at 60%, 800 at 70%, 800 at 80%"
